<<<<<<< HEAD
loss: 0.002344962
loss: 0.002493329
loss: 0.002090322
loss: 0.003059304
loss: 0.002756078
loss: 0.003343156
loss: 0.003080583
loss: 0.003763896
loss: 0.003906850
loss: 0.003212974
loss: 0.002712116
loss: 0.002790916
loss: 0.002224883
loss: 0.003127827
loss: 0.002260122
loss: 0.002764677
loss: 0.002504384
loss: 0.003221278
loss: 0.002814028
loss: 0.001751479
Train Epoch:1	Percent:[1920/138152 (22%)]	Loss:0.001751479
loss: 0.003272551
loss: 0.002582299
loss: 0.003149308
loss: 0.003106327
loss: 0.002623413
loss: 0.002733049
loss: 0.002484196
loss: 0.002911729
loss: 0.003312525
loss: 0.003231933
loss: 0.002531700
loss: 0.003001339
loss: 0.002172168
loss: 0.002643846
loss: 0.002403482
loss: 0.003439015
loss: 0.002870250
loss: 0.002673643
loss: 0.003043944
loss: 0.002574750
Train Epoch:1	Percent:[1960/138152 (23%)]	Loss:0.002574750
loss: 0.003203281
loss: 0.001922684
loss: 0.002855104
loss: 0.002274529
loss: 0.003233709
loss: 0.002005036
loss: 0.002634223
loss: 0.002881746
loss: 0.002093878
loss: 0.002334936
loss: 0.002786128
loss: 0.004815402
loss: 0.002992286
loss: 0.002397465
loss: 0.002551040
loss: 0.003051068
loss: 0.002195631
loss: 0.002530326
loss: 0.002158419
loss: 0.003563717
Train Epoch:1	Percent:[2000/138152 (23%)]	Loss:0.003563717
loss: 0.002502844
loss: 0.001970179
loss: 0.002864718
loss: 0.003620929
loss: 0.002721775
loss: 0.002403393
loss: 0.002748434
loss: 0.002142608
loss: 0.003400744
loss: 0.003011874
loss: 0.002401277
loss: 0.003067500
loss: 0.002757596
loss: 0.002333621
loss: 0.002540943
loss: 0.003174324
loss: 0.004597714
loss: 0.002204101
loss: 0.002568733
loss: 0.003015459
Train Epoch:1	Percent:[2040/138152 (24%)]	Loss:0.003015459
loss: 0.002337476
loss: 0.002987581
loss: 0.002188348
loss: 0.002840445
loss: 0.003684298
loss: 0.002053445
loss: 0.002509871
loss: 0.002100534
loss: 0.002359435
loss: 0.002354659
loss: 0.002912295
loss: 0.002336924
loss: 0.002165816
loss: 0.002339116
loss: 0.002630095
loss: 0.003005684
loss: 0.003287135
loss: 0.003529318
loss: 0.003467283
loss: 0.002436245
Train Epoch:1	Percent:[2080/138152 (24%)]	Loss:0.002436245
loss: 0.004257846
loss: 0.003731048
loss: 0.002414733
loss: 0.002245283
loss: 0.002401754
loss: 0.002712627
loss: 0.002324580
loss: 0.002274858
loss: 0.002719199
loss: 0.003634366
loss: 0.002423408
loss: 0.002202472
loss: 0.003433788
loss: 0.002576238
loss: 0.002885591
loss: 0.002478520
loss: 0.002852327
loss: 0.002134391
loss: 0.002708291
loss: 0.002534551
Train Epoch:1	Percent:[2120/138152 (25%)]	Loss:0.002534551
loss: 0.002466165
loss: 0.003340737
loss: 0.002230905
loss: 0.002071976
loss: 0.002633138
loss: 0.002902048
loss: 0.002653010
loss: 0.002255885
loss: 0.002148125
loss: 0.002224497
loss: 0.002205775
loss: 0.002399708
loss: 0.004099955
loss: 0.002239744
loss: 0.002703168
loss: 0.002747695
loss: 0.003909093
loss: 0.002199907
loss: 0.002477616
loss: 0.002466042
Train Epoch:1	Percent:[2160/138152 (25%)]	Loss:0.002466042
loss: 0.003887704
loss: 0.002296468
loss: 0.002450318
loss: 0.003222342
loss: 0.002945861
loss: 0.002439477
loss: 0.002162863
loss: 0.002687122
loss: 0.003485159
loss: 0.002863099
loss: 0.002141681
loss: 0.002618598
loss: 0.001722424
loss: 0.002682828
loss: 0.002614899
loss: 0.003643891
loss: 0.002955160
loss: 0.001990061
loss: 0.002240613
loss: 0.002191686
Train Epoch:1	Percent:[2200/138152 (25%)]	Loss:0.002191686
loss: 0.002485510
loss: 0.003038113
loss: 0.003334514
loss: 0.003712895
loss: 0.002255798
loss: 0.003367349
loss: 0.003005296
loss: 0.002147113
loss: 0.003672566
loss: 0.001635815
loss: 0.002874275
loss: 0.003030402
loss: 0.002659843
loss: 0.002653655
loss: 0.002605831
loss: 0.003056283
loss: 0.002398283
loss: 0.002251357
loss: 0.003399915
loss: 0.002350699
Train Epoch:1	Percent:[2240/138152 (26%)]	Loss:0.002350699
loss: 0.003235785
loss: 0.004260097
loss: 0.001689086
loss: 0.002573576
loss: 0.002805015
loss: 0.002689616
loss: 0.002153426
loss: 0.003276028
loss: 0.003554627
loss: 0.002360134
loss: 0.003123046
loss: 0.002336564
loss: 0.002646063
loss: 0.002881758
loss: 0.002026099
loss: 0.003315435
loss: 0.002027600
loss: 0.002857230
loss: 0.002240642
loss: 0.002552654
Train Epoch:1	Percent:[2280/138152 (26%)]	Loss:0.002552654
loss: 0.002363677
loss: 0.002582608
loss: 0.001951493
loss: 0.003397896
loss: 0.003290972
loss: 0.002721870
loss: 0.003028538
loss: 0.002350701
loss: 0.002679467
loss: 0.002788699
loss: 0.002393600
loss: 0.002643728
loss: 0.002448371
loss: 0.002515617
loss: 0.003377293
loss: 0.002623368
loss: 0.002472447
loss: 0.003364478
loss: 0.002379628
loss: 0.002158813
Train Epoch:1	Percent:[2320/138152 (27%)]	Loss:0.002158813
loss: 0.003137110
loss: 0.002200284
loss: 0.002419454
loss: 0.002741959
loss: 0.002777347
loss: 0.002798991
loss: 0.001979129
loss: 0.001947571
loss: 0.003752808
loss: 0.002185176
loss: 0.002358119
loss: 0.002201790
loss: 0.003401054
loss: 0.003442127
loss: 0.002296842
loss: 0.002997309
loss: 0.003072773
loss: 0.003438699
loss: 0.003610101
loss: 0.003415972
Train Epoch:1	Percent:[2360/138152 (27%)]	Loss:0.003415972
loss: 0.002956774
loss: 0.004054772
loss: 0.002389288
loss: 0.002429755
loss: 0.002614706
loss: 0.002532530
loss: 0.002868882
loss: 0.001831052
loss: 0.003122543
loss: 0.002890927
loss: 0.002613339
loss: 0.002815424
loss: 0.002656260
loss: 0.002071449
loss: 0.002845855
loss: 0.003256592
loss: 0.002485099
loss: 0.002414318
loss: 0.002870009
loss: 0.002386756
Train Epoch:1	Percent:[2400/138152 (28%)]	Loss:0.002386756
loss: 0.002416726
loss: 0.002692952
loss: 0.002996454
loss: 0.003425595
loss: 0.002108243
loss: 0.002941739
loss: 0.002291002
loss: 0.002691599
loss: 0.003498880
loss: 0.002778175
loss: 0.002557309
loss: 0.002742358
loss: 0.002398929
loss: 0.002675709
loss: 0.002052476
loss: 0.002307198
loss: 0.002596471
loss: 0.002953782
loss: 0.002258190
loss: 0.002783557
Train Epoch:1	Percent:[2440/138152 (28%)]	Loss:0.002783557
loss: 0.002308334
loss: 0.003289085
loss: 0.001805957
loss: 0.002558193
loss: 0.003381002
loss: 0.003540120
loss: 0.002957625
loss: 0.003392852
loss: 0.002342632
loss: 0.002265420
loss: 0.002586525
loss: 0.002372862
loss: 0.003110642
loss: 0.002463995
loss: 0.002804879
loss: 0.002848636
loss: 0.002865101
loss: 0.002225503
loss: 0.002603642
loss: 0.002988879
Train Epoch:1	Percent:[2480/138152 (29%)]	Loss:0.002988879
loss: 0.002822994
loss: 0.002361232
loss: 0.002954959
loss: 0.002233650
loss: 0.002756365
loss: 0.002141658
loss: 0.002109371
loss: 0.002578238
loss: 0.002953834
loss: 0.002760315
loss: 0.002151177
loss: 0.002628358
loss: 0.002290305
loss: 0.003391026
loss: 0.002945829
loss: 0.002897238
loss: 0.002998843
loss: 0.003348697
loss: 0.002537634
loss: 0.003178237
Train Epoch:1	Percent:[2520/138152 (29%)]	Loss:0.003178237
loss: 0.002720227
loss: 0.002280442
loss: 0.002078008
loss: 0.002587898
loss: 0.002530088
loss: 0.002235486
loss: 0.003866956
loss: 0.001919404
loss: 0.002525002
loss: 0.003185211
loss: 0.001874995
loss: 0.002370520
loss: 0.002643380
loss: 0.002661855
loss: 0.002553539
loss: 0.002100360
loss: 0.002939999
loss: 0.002255811
loss: 0.002307506
loss: 0.003011500
Train Epoch:1	Percent:[2560/138152 (30%)]	Loss:0.003011500
loss: 0.002044293
loss: 0.003454297
loss: 0.004583258
loss: 0.002948903
loss: 0.002412698
loss: 0.001916539
loss: 0.002518381
loss: 0.003054457
loss: 0.002439538
loss: 0.003483841
loss: 0.002844414
loss: 0.002188903
loss: 0.002567144
loss: 0.003057871
loss: 0.002542003
loss: 0.002394634
loss: 0.002870999
loss: 0.002973015
loss: 0.002362967
loss: 0.003596525
Train Epoch:1	Percent:[2600/138152 (30%)]	Loss:0.003596525
loss: 0.004735087
loss: 0.002944996
loss: 0.002093876
loss: 0.002654143
loss: 0.003070401
loss: 0.003015101
loss: 0.002962516
loss: 0.002980109
loss: 0.002382254
loss: 0.003239772
loss: 0.003857452
loss: 0.002480998
loss: 0.002528147
loss: 0.003500980
loss: 0.001708694
loss: 0.002234243
loss: 0.003429490
loss: 0.003774707
loss: 0.002527155
loss: 0.003175045
Train Epoch:1	Percent:[2640/138152 (31%)]	Loss:0.003175045
loss: 0.003162232
loss: 0.002101411
loss: 0.001995557
loss: 0.002822226
loss: 0.003091627
loss: 0.002614214
loss: 0.002786466
loss: 0.002227220
loss: 0.001913604
loss: 0.002591326
loss: 0.002806308
loss: 0.002866795
loss: 0.002538373
loss: 0.003188945
loss: 0.002848322
loss: 0.002779068
loss: 0.002282228
loss: 0.002593111
loss: 0.002445699
loss: 0.004125977
Train Epoch:1	Percent:[2680/138152 (31%)]	Loss:0.004125977
loss: 0.003684284
loss: 0.002538435
loss: 0.003704425
loss: 0.002606436
loss: 0.003712334
loss: 0.002180924
loss: 0.002625190
loss: 0.002523546
loss: 0.001884587
loss: 0.002368498
loss: 0.002536476
loss: 0.002014303
loss: 0.002727698
loss: 0.003068663
loss: 0.002541035
loss: 0.002475378
loss: 0.002420739
loss: 0.002454737
loss: 0.002454054
loss: 0.002592973
Train Epoch:1	Percent:[2720/138152 (31%)]	Loss:0.002592973
loss: 0.002335628
loss: 0.002593422
loss: 0.002062430
loss: 0.002438566
loss: 0.002567965
loss: 0.002518672
loss: 0.001886905
loss: 0.002698332
loss: 0.003278971
loss: 0.002643503
loss: 0.003286414
loss: 0.002986291
loss: 0.002555304
loss: 0.002381846
loss: 0.002735685
loss: 0.001886510
loss: 0.003154338
loss: 0.002973568
loss: 0.002805166
loss: 0.003089107
Train Epoch:1	Percent:[2760/138152 (32%)]	Loss:0.003089107
loss: 0.002705709
loss: 0.002380369
loss: 0.003234498
loss: 0.001724393
loss: 0.002050194
loss: 0.002551626
loss: 0.002452398
loss: 0.002980998
loss: 0.004005636
loss: 0.001877254
loss: 0.002268149
loss: 0.002377934
loss: 0.001568058
loss: 0.002556259
loss: 0.002474640
loss: 0.002416176
loss: 0.003114711
loss: 0.003724936
loss: 0.002840119
loss: 0.002798356
Train Epoch:1	Percent:[2800/138152 (32%)]	Loss:0.002798356
loss: 0.002148336
loss: 0.002983083
loss: 0.002427966
loss: 0.003180234
loss: 0.002793833
loss: 0.002629692
loss: 0.002601305
loss: 0.002607013
loss: 0.002287081
loss: 0.002810679
loss: 0.002820093
loss: 0.003182387
loss: 0.002056517
loss: 0.002074899
loss: 0.002608315
loss: 0.002438000
loss: 0.002541782
loss: 0.002414351
loss: 0.003463366
loss: 0.003020924
Train Epoch:1	Percent:[2840/138152 (33%)]	Loss:0.003020924
loss: 0.004357350
loss: 0.004188374
loss: 0.002473660
loss: 0.001958342
loss: 0.002051801
loss: 0.002507538
loss: 0.002310479
loss: 0.003649635
loss: 0.002959214
loss: 0.003335163
loss: 0.003488640
loss: 0.003117729
loss: 0.002350842
loss: 0.002404239
loss: 0.003706824
loss: 0.003325763
loss: 0.002779810
loss: 0.002455135
loss: 0.002115770
loss: 0.002625656
Train Epoch:1	Percent:[2880/138152 (33%)]	Loss:0.002625656
loss: 0.002914445
loss: 0.002481857
loss: 0.001942141
loss: 0.003463622
loss: 0.001995764
loss: 0.002761694
loss: 0.002392245
loss: 0.002879757
loss: 0.002300259
loss: 0.002066463
loss: 0.002349869
loss: 0.002155528
loss: 0.002151564
loss: 0.003509783
loss: 0.003214342
loss: 0.002206793
loss: 0.002610640
loss: 0.002373809
loss: 0.002911641
loss: 0.003243012
Train Epoch:1	Percent:[2920/138152 (34%)]	Loss:0.003243012
loss: 0.002965716
loss: 0.002669347
loss: 0.001946034
loss: 0.002097433
loss: 0.002577055
loss: 0.002210590
loss: 0.002480102
loss: 0.003347408
loss: 0.002173680
loss: 0.002029601
loss: 0.002554170
loss: 0.002618784
loss: 0.002947928
loss: 0.002640970
loss: 0.002480088
loss: 0.002310891
loss: 0.002586987
loss: 0.003026470
loss: 0.002667702
loss: 0.001961108
Train Epoch:1	Percent:[2960/138152 (34%)]	Loss:0.001961108
loss: 0.003756470
loss: 0.002901719
loss: 0.002531951
loss: 0.002246555
loss: 0.003006784
loss: 0.003489356
loss: 0.002757783
loss: 0.001965975
loss: 0.003206935
loss: 0.002774977
loss: 0.002633838
loss: 0.002011696
loss: 0.004000865
loss: 0.001977921
loss: 0.002939103
loss: 0.002294602
loss: 0.003153265
loss: 0.002511657
loss: 0.001862018
loss: 0.002519496
Train Epoch:1	Percent:[3000/138152 (35%)]	Loss:0.002519496
loss: 0.001725586
loss: 0.002281104
loss: 0.002909429
loss: 0.002299995
loss: 0.002360160
loss: 0.003069603
loss: 0.002163769
loss: 0.002251190
loss: 0.002347200
loss: 0.002087169
loss: 0.003144400
loss: 0.002260851
loss: 0.002707686
loss: 0.002415674
loss: 0.003304295
loss: 0.001813610
loss: 0.002240686
loss: 0.002349318
loss: 0.001725930
loss: 0.003333737
Train Epoch:1	Percent:[3040/138152 (35%)]	Loss:0.003333737
loss: 0.002596319
loss: 0.003037998
loss: 0.003208051
loss: 0.002187584
loss: 0.002646466
loss: 0.002487904
loss: 0.003145850
loss: 0.003292210
loss: 0.002739077
loss: 0.003086308
loss: 0.002684748
loss: 0.002442916
loss: 0.001753844
loss: 0.002111921
loss: 0.002574067
loss: 0.002171996
loss: 0.002122623
loss: 0.002493639
loss: 0.003841639
loss: 0.002394994
Train Epoch:1	Percent:[3080/138152 (36%)]	Loss:0.002394994
loss: 0.002752992
loss: 0.003220100
loss: 0.002111041
loss: 0.001964283
loss: 0.001872791
loss: 0.003003361
loss: 0.002879105
loss: 0.002921744
loss: 0.003155479
loss: 0.002975596
loss: 0.002916975
loss: 0.001786674
loss: 0.003649747
loss: 0.002463947
loss: 0.003053528
loss: 0.002191549
loss: 0.003607315
loss: 0.002917772
loss: 0.002784150
loss: 0.002070395
Train Epoch:1	Percent:[3120/138152 (36%)]	Loss:0.002070395
loss: 0.002821252
loss: 0.002225767
loss: 0.002673553
loss: 0.002476027
loss: 0.002130184
loss: 0.002282934
loss: 0.002696197
loss: 0.002994576
loss: 0.002431809
loss: 0.002621263
loss: 0.002803095
loss: 0.002933297
loss: 0.003425381
loss: 0.002745854
loss: 0.002105889
loss: 0.002655317
loss: 0.004140024
loss: 0.002545229
loss: 0.003933587
loss: 0.003090292
Train Epoch:1	Percent:[3160/138152 (37%)]	Loss:0.003090292
loss: 0.003184835
loss: 0.003271013
loss: 0.003035654
loss: 0.002623241
loss: 0.002489994
loss: 0.002199605
loss: 0.002989510
loss: 0.002427452
loss: 0.002557213
loss: 0.002651975
loss: 0.002189528
loss: 0.002820752
loss: 0.002640032
loss: 0.003027428
loss: 0.003554753
loss: 0.002229947
loss: 0.002997204
loss: 0.002779302
loss: 0.002126243
loss: 0.003032774
Train Epoch:1	Percent:[3200/138152 (37%)]	Loss:0.003032774
loss: 0.003002135
loss: 0.002083379
loss: 0.003408738
loss: 0.002382260
loss: 0.003420801
loss: 0.002016645
loss: 0.002255832
loss: 0.002787183
loss: 0.002667125
loss: 0.002705162
loss: 0.002415019
loss: 0.002129383
loss: 0.003396281
loss: 0.003033836
loss: 0.002438665
loss: 0.003712881
loss: 0.002635820
loss: 0.002728214
loss: 0.002151574
loss: 0.003634744
Train Epoch:1	Percent:[3240/138152 (38%)]	Loss:0.003634744
loss: 0.002010291
loss: 0.002951319
loss: 0.002999889
loss: 0.002570145
loss: 0.002518005
loss: 0.002213873
loss: 0.002727756
loss: 0.002601260
loss: 0.002537374
loss: 0.002707688
loss: 0.002493405
loss: 0.001889809
loss: 0.002184875
loss: 0.002118759
loss: 0.001977499
loss: 0.001910410
loss: 0.002495901
loss: 0.002143163
loss: 0.001968681
loss: 0.002349860
Train Epoch:1	Percent:[3280/138152 (38%)]	Loss:0.002349860
loss: 0.002487165
loss: 0.002934721
loss: 0.001819807
loss: 0.002285427
loss: 0.002831166
loss: 0.002905293
loss: 0.002648239
loss: 0.002031447
loss: 0.002579016
loss: 0.003206166
loss: 0.002016339
loss: 0.002488672
loss: 0.002664418
loss: 0.002356987
loss: 0.002545653
loss: 0.001934008
loss: 0.002874958
loss: 0.003263126
loss: 0.002267282
loss: 0.003211897
Train Epoch:1	Percent:[3320/138152 (38%)]	Loss:0.003211897
loss: 0.002529337
loss: 0.003073291
loss: 0.001792413
loss: 0.002336181
loss: 0.002519618
loss: 0.002799730
loss: 0.003611239
loss: 0.002313811
loss: 0.003839069
loss: 0.002759095
loss: 0.002441722
loss: 0.002075046
loss: 0.002121952
loss: 0.002951333
loss: 0.003019634
loss: 0.002259506
loss: 0.003703453
loss: 0.002681838
loss: 0.002085686
loss: 0.002689578
Train Epoch:1	Percent:[3360/138152 (39%)]	Loss:0.002689578
loss: 0.002195073
loss: 0.002731285
loss: 0.003397011
loss: 0.004888860
loss: 0.004150257
loss: 0.003825610
loss: 0.002318768
loss: 0.002553192
loss: 0.002685140
loss: 0.002400920
loss: 0.003199944
loss: 0.002983661
loss: 0.002716825
loss: 0.001777049
loss: 0.002607556
loss: 0.003408789
loss: 0.002778208
loss: 0.002402390
loss: 0.003274386
loss: 0.003645991
Train Epoch:1	Percent:[3400/138152 (39%)]	Loss:0.003645991
loss: 0.002604047
loss: 0.003796133
loss: 0.003014340
loss: 0.002671348
loss: 0.003261891
loss: 0.002653953
loss: 0.002734145
loss: 0.001838718
loss: 0.001913651
loss: 0.002386246
loss: 0.001514135
loss: 0.002413119
loss: 0.003125199
loss: 0.002484464
loss: 0.002566382
loss: 0.002469606
loss: 0.002115436
loss: 0.002480945
loss: 0.003641261
loss: 0.002343095
Train Epoch:1	Percent:[3440/138152 (40%)]	Loss:0.002343095
loss: 0.002672944
loss: 0.002402574
loss: 0.002601650
loss: 0.002470907
loss: 0.003182263
loss: 0.002097451
loss: 0.002704194
loss: 0.003883774
loss: 0.002710458
loss: 0.002672808
loss: 0.001939976
loss: 0.003935530
loss: 0.002871582
loss: 0.002649310
loss: 0.002776835
loss: 0.002829781
loss: 0.002134668
loss: 0.002617517
loss: 0.002044381
loss: 0.002154617
Train Epoch:1	Percent:[3480/138152 (40%)]	Loss:0.002154617
loss: 0.002535938
loss: 0.002983590
loss: 0.002718515
loss: 0.002914004
loss: 0.004203357
loss: 0.002447326
loss: 0.002715496
loss: 0.002759710
loss: 0.002658078
loss: 0.002243099
loss: 0.002500500
loss: 0.002627140
loss: 0.003849890
loss: 0.002990440
loss: 0.002467704
loss: 0.003053999
loss: 0.002421285
loss: 0.002241186
loss: 0.003353071
loss: 0.002723204
Train Epoch:1	Percent:[3520/138152 (41%)]	Loss:0.002723204
loss: 0.002171901
loss: 0.002602024
loss: 0.002370188
loss: 0.002066736
loss: 0.002176637
loss: 0.002338194
loss: 0.002935613
loss: 0.002064845
loss: 0.003144150
loss: 0.002141463
loss: 0.002240594
loss: 0.002975782
loss: 0.002988167
loss: 0.002919450
loss: 0.003516669
loss: 0.002395951
loss: 0.003212509
loss: 0.002759964
loss: 0.002417752
loss: 0.002009420
Train Epoch:1	Percent:[3560/138152 (41%)]	Loss:0.002009420
loss: 0.002457166
loss: 0.001996433
loss: 0.001824912
loss: 0.002756397
loss: 0.001870653
loss: 0.001766019
loss: 0.002813910
loss: 0.002985810
loss: 0.002929975
loss: 0.002669106
loss: 0.002417231
loss: 0.003368897
loss: 0.002485259
loss: 0.002420215
loss: 0.002879348
loss: 0.002105636
loss: 0.004090635
loss: 0.003177618
loss: 0.002883281
loss: 0.002531661
Train Epoch:1	Percent:[3600/138152 (42%)]	Loss:0.002531661
loss: 0.001994365
loss: 0.002142313
loss: 0.002540960
loss: 0.003004231
loss: 0.002544001
loss: 0.002942267
loss: 0.003667171
loss: 0.001902421
loss: 0.002289050
loss: 0.003752440
loss: 0.002863159
loss: 0.003160526
loss: 0.002092387
loss: 0.002700699
loss: 0.003281561
loss: 0.002510613
loss: 0.003228707
loss: 0.002894184
loss: 0.003658211
loss: 0.002239602
Train Epoch:1	Percent:[3640/138152 (42%)]	Loss:0.002239602
loss: 0.002745321
loss: 0.003265893
loss: 0.003414850
loss: 0.002700894
loss: 0.002539199
loss: 0.003739082
loss: 0.003501955
loss: 0.003200097
loss: 0.002529805
loss: 0.002376739
loss: 0.002310285
loss: 0.002273006
loss: 0.002823544
loss: 0.003081271
loss: 0.002043548
loss: 0.003192320
loss: 0.003389326
loss: 0.001945337
loss: 0.002479014
loss: 0.002018661
Train Epoch:1	Percent:[3680/138152 (43%)]	Loss:0.002018661
loss: 0.002733675
loss: 0.003485578
loss: 0.002849455
loss: 0.002525161
loss: 0.001815286
loss: 0.003100549
loss: 0.002188010
loss: 0.003161350
loss: 0.002748955
loss: 0.002040971
loss: 0.002757918
loss: 0.002873508
loss: 0.003726914
loss: 0.003260814
loss: 0.002527345
loss: 0.002303907
loss: 0.002254957
loss: 0.003723101
loss: 0.002843898
loss: 0.002611287
Train Epoch:1	Percent:[3720/138152 (43%)]	Loss:0.002611287
loss: 0.002075584
loss: 0.002464179
loss: 0.002272372
loss: 0.002572982
loss: 0.002024319
loss: 0.002605134
loss: 0.002640194
loss: 0.002419809
loss: 0.003602423
loss: 0.002658565
loss: 0.002740999
loss: 0.002457248
loss: 0.002296378
loss: 0.003386733
loss: 0.003073651
loss: 0.002469196
loss: 0.002381960
loss: 0.002983823
loss: 0.002197626
loss: 0.002191209
Train Epoch:1	Percent:[3760/138152 (44%)]	Loss:0.002191209
loss: 0.002140908
loss: 0.002677919
loss: 0.002769014
loss: 0.002674414
loss: 0.002395662
loss: 0.002117183
loss: 0.002889378
loss: 0.002828775
loss: 0.002740520
loss: 0.003578253
loss: 0.002480788
loss: 0.001973584
loss: 0.002291033
loss: 0.002929974
loss: 0.003298468
loss: 0.003495323
loss: 0.003324876
loss: 0.002793404
loss: 0.001985951
loss: 0.002630149
Train Epoch:1	Percent:[3800/138152 (44%)]	Loss:0.002630149
loss: 0.002661373
loss: 0.003085487
loss: 0.003319244
loss: 0.002062531
loss: 0.002098327
loss: 0.002816713
loss: 0.002698146
loss: 0.003419377
loss: 0.002685683
loss: 0.002747397
loss: 0.002618046
loss: 0.003935832
loss: 0.003175156
loss: 0.002233475
loss: 0.002943873
loss: 0.002615450
loss: 0.002377545
loss: 0.002415151
loss: 0.002481509
loss: 0.002936766
Train Epoch:1	Percent:[3840/138152 (44%)]	Loss:0.002936766
loss: 0.002976971
loss: 0.002117421
loss: 0.002542758
loss: 0.002325687
loss: 0.001781000
loss: 0.002628048
loss: 0.002855103
loss: 0.001925006
loss: 0.002852292
loss: 0.002495218
loss: 0.002363498
loss: 0.001726711
loss: 0.003584024
loss: 0.002804016
loss: 0.002312253
loss: 0.001484297
loss: 0.002481421
loss: 0.002339566
loss: 0.002789484
loss: 0.002084623
Train Epoch:1	Percent:[3880/138152 (45%)]	Loss:0.002084623
loss: 0.002126674
loss: 0.003290351
loss: 0.003071793
loss: 0.003287768
loss: 0.002277937
loss: 0.003069049
loss: 0.002928494
loss: 0.002391857
loss: 0.002739237
loss: 0.001907282
loss: 0.002613319
loss: 0.002473115
loss: 0.002319357
loss: 0.002635437
loss: 0.002544899
loss: 0.003594346
loss: 0.002702438
loss: 0.003038520
loss: 0.003667152
loss: 0.001656762
Train Epoch:1	Percent:[3920/138152 (45%)]	Loss:0.001656762
loss: 0.003053551
loss: 0.002763961
loss: 0.002171013
loss: 0.002352638
loss: 0.001983434
loss: 0.002410260
loss: 0.002953607
loss: 0.003601543
loss: 0.002440382
loss: 0.002198037
loss: 0.002781980
loss: 0.002434120
loss: 0.002931978
loss: 0.003280167
loss: 0.002670295
loss: 0.002590289
loss: 0.002360244
loss: 0.003118276
loss: 0.003004994
loss: 0.002325569
Train Epoch:1	Percent:[3960/138152 (46%)]	Loss:0.002325569
loss: 0.003141813
loss: 0.003765219
loss: 0.003435235
loss: 0.002486071
loss: 0.002849466
loss: 0.002870565
loss: 0.002400418
loss: 0.002033313
loss: 0.002263060
loss: 0.002550891
loss: 0.002752638
loss: 0.001937198
loss: 0.002842958
loss: 0.003261905
loss: 0.002706582
loss: 0.001823697
loss: 0.001856465
loss: 0.002704830
loss: 0.002395778
loss: 0.001775226
Train Epoch:1	Percent:[4000/138152 (46%)]	Loss:0.001775226
loss: 0.001859572
loss: 0.002128073
loss: 0.002326689
loss: 0.002336079
loss: 0.002738697
loss: 0.002507448
loss: 0.002858077
loss: 0.002851689
loss: 0.002979432
loss: 0.002679630
loss: 0.002421574
loss: 0.002788337
loss: 0.004830030
loss: 0.003031816
loss: 0.002662445
loss: 0.002197162
loss: 0.001928782
loss: 0.002713783
loss: 0.002972014
loss: 0.002013935
Train Epoch:1	Percent:[4040/138152 (47%)]	Loss:0.002013935
loss: 0.002861004
loss: 0.002032989
loss: 0.002946869
loss: 0.003454396
loss: 0.002422308
loss: 0.002843229
loss: 0.003361711
loss: 0.002469467
loss: 0.001813213
loss: 0.002585611
loss: 0.002663695
loss: 0.003119671
loss: 0.004475579
loss: 0.002189213
loss: 0.002098501
loss: 0.002847276
loss: 0.001888518
loss: 0.003626209
loss: 0.002081602
loss: 0.003272719
Train Epoch:1	Percent:[4080/138152 (47%)]	Loss:0.003272719
loss: 0.003155013
loss: 0.002113281
loss: 0.002366078
loss: 0.002977728
loss: 0.002386590
loss: 0.002474631
loss: 0.002735625
loss: 0.002276059
loss: 0.003176671
loss: 0.002779657
loss: 0.002587586
loss: 0.002248514
loss: 0.001914300
loss: 0.002870466
loss: 0.003254995
loss: 0.001881632
loss: 0.002460548
loss: 0.002962648
loss: 0.002707709
loss: 0.002467146
Train Epoch:1	Percent:[4120/138152 (48%)]	Loss:0.002467146
loss: 0.002516972
loss: 0.002299948
loss: 0.002423478
loss: 0.003664822
loss: 0.003919345
loss: 0.002049699
loss: 0.002339569
loss: 0.003100713
loss: 0.002442691
loss: 0.001680452
loss: 0.001915039
loss: 0.002560448
loss: 0.002253549
loss: 0.002690608
loss: 0.002277179
loss: 0.002341507
loss: 0.002111621
loss: 0.002790226
loss: 0.002719756
loss: 0.003173698
Train Epoch:1	Percent:[4160/138152 (48%)]	Loss:0.003173698
loss: 0.002818179
loss: 0.002088293
loss: 0.002072802
loss: 0.003435936
loss: 0.002957645
loss: 0.001915957
loss: 0.002421661
loss: 0.003896839
loss: 0.002734186
loss: 0.004927213
loss: 0.002686992
loss: 0.003275953
loss: 0.002733729
loss: 0.002049575
loss: 0.001842273
loss: 0.002078941
loss: 0.002671567
loss: 0.002620967
loss: 0.003018072
loss: 0.002715226
Train Epoch:1	Percent:[4200/138152 (49%)]	Loss:0.002715226
loss: 0.002120323
loss: 0.003040263
loss: 0.002239762
loss: 0.002877206
loss: 0.002169180
loss: 0.002885051
loss: 0.003123473
loss: 0.002107747
loss: 0.002949535
loss: 0.003009281
loss: 0.002173392
loss: 0.002885593
loss: 0.002114099
loss: 0.002388681
loss: 0.002428076
loss: 0.003636239
loss: 0.002107804
loss: 0.003728345
loss: 0.002319052
loss: 0.002529257
Train Epoch:1	Percent:[4240/138152 (49%)]	Loss:0.002529257
loss: 0.002765331
loss: 0.001822908
loss: 0.002389053
loss: 0.002016014
loss: 0.002099468
loss: 0.002071738
